(FFA) venkateshtantravahi@Venkateshs-Air FF % python main.py
seed: 42
device: cpu
run:
  dir: logs
input:
  path: datasets
  batch_size: 256
model:
  peer_normalization: 0.03
  momentum: 0.9
  activation: t_distribution
  hidden_dim: 1000
  num_layers: 4
training:
  epochs: 200
  learning_rate: 0.001
  weight_decay: 0.003
  momentum: 0.9
  downstream_learning_rate: 0.01
  downstream_weight_decay: 0.003
  val_idx: -1
  final_test: true

FF_model(
  (model): ModuleList(
    (0): Linear(in_features=3072, out_features=1000, bias=True)
    (1-3): 3 x Linear(in_features=1000, out_features=1000, bias=True)
  )
  (ff_loss): BCEWithLogitsLoss()
  (linear_classifier): Sequential(
    (0): Linear(in_features=3000, out_features=10, bias=False)
  )
  (classification_loss): CrossEntropyLoss()
)

Files already downloaded and verified
Visualization saved to visualized_sample.png
Epoch 0         train           Time: 0:00:13.120140    Loss: 1974.4692         Peer Normalization: 35.1905     loss_layer_0: 490.2478  ff_accuracy_layer_0: 0.5000     loss_layer_1: 489.1088     ff_accuracy_layer_1: 0.5000     loss_layer_2: 479.1050  ff_accuracy_layer_2: 0.5000     loss_layer_3: 477.5350  ff_accuracy_layer_3: 0.5000     classification_loss: 37.4169       classification_accuracy: 0.1058
Epoch 63        train           Time: 0:00:06.643445    Loss: 117.1937  Peer Normalization: 3.4756      loss_layer_0: 68.7556   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.8307       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6952    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 44.1146       classification_accuracy: 0.0984
Epoch 64        train           Time: 0:00:06.684885    Loss: 115.9503  Peer Normalization: 3.4449      loss_layer_0: 68.6596   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.8101       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6951    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 42.9887       classification_accuracy: 0.1012
Epoch 65        train           Time: 0:00:06.704847    Loss: 115.6325  Peer Normalization: 3.4440      loss_layer_0: 67.6257   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.7492       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6951    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 43.7658       classification_accuracy: 0.0998
Epoch 66        train           Time: 0:00:06.766921    Loss: 114.8798  Peer Normalization: 3.4180      loss_layer_0: 67.7234   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.7728       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6951    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 42.8926       classification_accuracy: 0.1004
Epoch 67        train           Time: 0:00:06.782834    Loss: 115.0049  Peer Normalization: 3.3754      loss_layer_0: 67.7129   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.7473       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6950    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 43.0550       classification_accuracy: 0.0995
Epoch 68        train           Time: 0:00:06.803502    Loss: 119.9427  Peer Normalization: 3.3431      loss_layer_0: 67.5893   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.7325       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6950    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 48.1322       classification_accuracy: 0.0986
Epoch 69        train           Time: 0:00:06.703757    Loss: 115.7760  Peer Normalization: 3.3058      loss_layer_0: 67.3423   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.7437       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6950    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 44.2024       classification_accuracy: 0.1008
Epoch 70        train           Time: 0:00:06.913896    Loss: 113.8348  Peer Normalization: 3.2615      loss_layer_0: 67.2049   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.7231       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6950    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 42.4205       classification_accuracy: 0.0993
Epoch 71        train           Time: 0:00:06.833342    Loss: 114.4268  Peer Normalization: 3.2145      loss_layer_0: 66.5999   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.7157       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6949    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 43.6264       classification_accuracy: 0.0989
Epoch 72        train           Time: 0:00:06.731953    Loss: 121.4812  Peer Normalization: 3.2053      loss_layer_0: 66.3499   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.6899       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6949    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 50.9569       classification_accuracy: 0.0988
Epoch 73        train           Time: 0:00:06.727096    Loss: 119.6373  Peer Normalization: 3.1723      loss_layer_0: 65.9394   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.6577       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6949    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 49.5567       classification_accuracy: 0.1008
Epoch 74        train           Time: 0:00:06.732411    Loss: 119.2757  Peer Normalization: 3.2093      loss_layer_0: 64.9441   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.6261       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6948    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 50.2210       classification_accuracy: 0.1032
Epoch 75        train           Time: 0:00:06.729601    Loss: 113.4673  Peer Normalization: 3.1396      loss_layer_0: 65.1086   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.6301       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6948    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 44.2462       classification_accuracy: 0.1014
Epoch 76        train           Time: 0:00:06.757914    Loss: 116.0318  Peer Normalization: 3.1045      loss_layer_0: 65.7318   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.6419       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6948    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 46.1768       classification_accuracy: 0.0976
Epoch 77        train           Time: 0:00:06.801079    Loss: 110.7580  Peer Normalization: 3.0756      loss_layer_0: 65.0619   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.6018       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6948    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 41.6138       classification_accuracy: 0.0984
Epoch 78        train           Time: 0:00:06.638771    Loss: 114.0541  Peer Normalization: 3.0704      loss_layer_0: 65.2669   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.6194       ff_accuracy_layer_1: 0.5000     loss_layer_2: 0.6947    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 44.6875       classification_accuracy: 0.1026
Epoch 79        train           Time: 0:00:06.740714    Loss: 105.1071  Peer Normalization: 3.0840      loss_layer_0: 64.6427   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.5839       ff_accuracy_layer_1: 0.5000     loss_layer_2: 0.6947    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 36.3999       classification_accuracy: 0.1001
Epoch 80        train           Time: 0:00:06.669905    Loss: 106.7394  Peer Normalization: 3.0528      loss_layer_0: 64.2079   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.5449       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6947    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 38.5069       classification_accuracy: 0.0980
Epoch 81        train           Time: 0:00:06.685987    Loss: 112.2962  Peer Normalization: 3.0424      loss_layer_0: 63.7835   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.5624       ff_accuracy_layer_1: 0.4999     loss_layer_2: 0.6947    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 44.4709       classification_accuracy: 0.1014
Epoch 82        train           Time: 0:00:06.748463    Loss: 112.0819  Peer Normalization: 3.0446      loss_layer_0: 63.4566   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.5135       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6946    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 44.6325       classification_accuracy: 0.1006
Epoch 83        train           Time: 0:00:06.750884    Loss: 108.7233  Peer Normalization: 2.9843      loss_layer_0: 63.3355   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.5376       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6946    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 41.3726       classification_accuracy: 0.0993
Epoch 84        train           Time: 0:00:06.710520    Loss: 110.3656  Peer Normalization: 3.0267      loss_layer_0: 63.2522   ff_accuracy_layer_0: 0.4999     loss_layer_1: 2.5050       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6946    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 43.1296       classification_accuracy: 0.0997
Epoch 85        train           Time: 0:00:06.695894    Loss: 113.9844  Peer Normalization: 2.9710      loss_layer_0: 62.7159   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4976       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6946    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 47.2937       classification_accuracy: 0.0999
Epoch 86        train           Time: 0:00:06.750627    Loss: 111.6862  Peer Normalization: 2.9735      loss_layer_0: 63.1194   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.5003       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6946    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 44.5893       classification_accuracy: 0.1017
Epoch 87        train           Time: 0:00:06.743502    Loss: 115.3675  Peer Normalization: 2.8985      loss_layer_0: 62.3667   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4904       ff_accuracy_layer_1: 0.5004     loss_layer_2: 0.6945    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 49.0355       classification_accuracy: 0.1010
Epoch 88        train           Time: 0:00:06.761147    Loss: 115.1021  Peer Normalization: 2.9029      loss_layer_0: 62.7690   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.5031       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6945    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 48.3550       classification_accuracy: 0.1012
Epoch 89        train           Time: 0:00:06.750403    Loss: 108.0712  Peer Normalization: 2.8755      loss_layer_0: 61.9158   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4803       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6945    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 42.2009       classification_accuracy: 0.0979
Epoch 90        train           Time: 0:00:06.748060    Loss: 108.5629  Peer Normalization: 2.9114      loss_layer_0: 61.7115   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4597       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6945    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 42.9165       classification_accuracy: 0.1006
Epoch 91        train           Time: 0:00:06.778973    Loss: 111.7395  Peer Normalization: 2.8921      loss_layer_0: 61.4964   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4486       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6945    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 46.3198       classification_accuracy: 0.0962
Epoch 92        train           Time: 0:00:06.752629    Loss: 112.3940  Peer Normalization: 2.8738      loss_layer_0: 61.3296   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4236       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6945    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 47.1667       classification_accuracy: 0.1002
Epoch 93        train           Time: 0:00:06.772096    Loss: 105.5209  Peer Normalization: 2.8749      loss_layer_0: 61.5579   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4593       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6944    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 40.0296       classification_accuracy: 0.1010
Epoch 94        train           Time: 0:00:06.880200    Loss: 105.6121  Peer Normalization: 2.8327      loss_layer_0: 61.2027   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.4399       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6944    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 40.4966       classification_accuracy: 0.1004
Epoch 95        train           Time: 0:00:06.771429    Loss: 112.6407  Peer Normalization: 2.8527      loss_layer_0: 60.8236   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4273       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6944    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 47.9164       classification_accuracy: 0.0991
Epoch 96        train           Time: 0:00:06.785435    Loss: 106.5768  Peer Normalization: 2.8348      loss_layer_0: 60.7476   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4522       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6944    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 41.9042       classification_accuracy: 0.1030
Epoch 97        train           Time: 0:00:06.791070    Loss: 113.4425  Peer Normalization: 2.8830      loss_layer_0: 59.9350   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4013       ff_accuracy_layer_1: 0.5000     loss_layer_2: 0.6944    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 49.6320       classification_accuracy: 0.1008
Epoch 98        train           Time: 0:00:06.744965    Loss: 108.4609  Peer Normalization: 2.8412      loss_layer_0: 59.8203   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4046       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6943    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 44.7630       classification_accuracy: 0.1011
Epoch 99        train           Time: 0:00:06.792595    Loss: 109.9758  Peer Normalization: 2.8790      loss_layer_0: 59.7477   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3892       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6943    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 46.3649       classification_accuracy: 0.0999
Epoch 100       train           Time: 0:00:06.796638    Loss: 107.2406  Peer Normalization: 2.8027      loss_layer_0: 60.0026   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4229       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6943    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 43.3433       classification_accuracy: 0.0982
Epoch 101       train           Time: 0:00:06.777923    Loss: 103.2494  Peer Normalization: 2.8479      loss_layer_0: 59.2138   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4111       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6943    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 40.1513       classification_accuracy: 0.1003
Epoch 102       train           Time: 0:00:06.881083    Loss: 104.4650  Peer Normalization: 2.8069      loss_layer_0: 59.0220   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4165       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6943    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 41.5546       classification_accuracy: 0.1005
Epoch 103       train           Time: 0:00:06.824437    Loss: 107.2210  Peer Normalization: 2.7789      loss_layer_0: 59.3639   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4317       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6943    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 43.9544       classification_accuracy: 0.1032
Epoch 104       train           Time: 0:00:06.772103    Loss: 98.9847   Peer Normalization: 2.7683      loss_layer_0: 58.6032   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4088       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6943    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 36.5020       classification_accuracy: 0.1018
Epoch 105       train           Time: 0:00:06.820751    Loss: 102.2816  Peer Normalization: 2.8355      loss_layer_0: 58.2858   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3903       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6942    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 40.1328       classification_accuracy: 0.0991
Epoch 106       train           Time: 0:00:06.798799    Loss: 103.3855  Peer Normalization: 2.7914      loss_layer_0: 58.1625   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4156       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6942    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 41.3360       classification_accuracy: 0.1001
Epoch 107       train           Time: 0:00:06.833730    Loss: 100.2400  Peer Normalization: 2.7971      loss_layer_0: 58.0323   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4076       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6942    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 38.3286       classification_accuracy: 0.1022
Epoch 108       train           Time: 0:00:06.848370    Loss: 103.7640  Peer Normalization: 2.7677      loss_layer_0: 58.4599   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4332       ff_accuracy_layer_1: 0.5000     loss_layer_2: 0.6942    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 41.4002       classification_accuracy: 0.0971
Epoch 109       train           Time: 0:00:06.864127    Loss: 98.1736   Peer Normalization: 2.8259      loss_layer_0: 57.6778   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3979       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6942    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 36.6255       classification_accuracy: 0.0966
Epoch 110       train           Time: 0:00:06.870858    Loss: 102.9753  Peer Normalization: 2.7891      loss_layer_0: 58.2231   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4236       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6942    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 40.8573       classification_accuracy: 0.1023
Epoch 111       train           Time: 0:00:06.847250    Loss: 101.8402  Peer Normalization: 2.8074      loss_layer_0: 57.6276   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4220       ff_accuracy_layer_1: 0.5000     loss_layer_2: 0.6942    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 40.3188       classification_accuracy: 0.1001
Epoch 112       train           Time: 0:00:06.897169    Loss: 105.6557  Peer Normalization: 2.8004      loss_layer_0: 57.3915   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4188       ff_accuracy_layer_1: 0.5000     loss_layer_2: 0.6941    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 44.3739       classification_accuracy: 0.1005
Epoch 113       train           Time: 0:00:06.871688    Loss: 93.2152   Peer Normalization: 2.8151      loss_layer_0: 57.5694   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4267       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6941    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 31.7471       classification_accuracy: 0.0982
Epoch 114       train           Time: 0:00:06.914733    Loss: 99.7025   Peer Normalization: 2.7851      loss_layer_0: 57.4332   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4334       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6941    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 38.3648       classification_accuracy: 0.1003
Epoch 115       train           Time: 0:00:06.913969    Loss: 96.5894   Peer Normalization: 2.8259      loss_layer_0: 56.3727   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.3933       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6941    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 36.3510       classification_accuracy: 0.1026
Epoch 116       train           Time: 0:00:06.923874    Loss: 103.4091  Peer Normalization: 2.8112      loss_layer_0: 56.7385   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4132       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6941    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 42.7856       classification_accuracy: 0.0998
Epoch 117       train           Time: 0:00:07.102049    Loss: 96.5430   Peer Normalization: 2.8273      loss_layer_0: 56.7246   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3908       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6941    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 35.9553       classification_accuracy: 0.1021
Epoch 118       train           Time: 0:00:06.958495    Loss: 95.6094   Peer Normalization: 2.7966      loss_layer_0: 56.1997   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4293       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6941    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 35.5090       classification_accuracy: 0.1003
Epoch 119       train           Time: 0:00:06.898889    Loss: 96.4031   Peer Normalization: 2.7367      loss_layer_0: 56.5953   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4259       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6941    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 35.9123       classification_accuracy: 0.1016
Epoch 120       train           Time: 0:00:06.946079    Loss: 92.2186   Peer Normalization: 2.7573      loss_layer_0: 56.2129   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4222       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6940    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 32.1133       classification_accuracy: 0.1011
Epoch 121       train           Time: 0:00:06.933477    Loss: 94.6749   Peer Normalization: 2.7685      loss_layer_0: 56.4355   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4355       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6940    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 34.3334       classification_accuracy: 0.1002
Epoch 122       train           Time: 0:00:06.901985    Loss: 94.8351   Peer Normalization: 2.7707      loss_layer_0: 56.4035   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4307       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6940    ff_accuracy_layer_2: 0.4998     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 34.5303       classification_accuracy: 0.1016
Epoch 123       train           Time: 0:00:06.849352    Loss: 95.3283   Peer Normalization: 2.7774      loss_layer_0: 56.2410   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4328       ff_accuracy_layer_1: 0.5001     loss_layer_2: 0.6940    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 35.1838       classification_accuracy: 0.1023
Epoch 124       train           Time: 0:00:06.878207    Loss: 89.5160   Peer Normalization: 2.7700      loss_layer_0: 56.0456   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.4336       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6940    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 29.5662       classification_accuracy: 0.0977
Epoch 125       train           Time: 0:00:06.941077    Loss: 89.9185   Peer Normalization: 2.7808      loss_layer_0: 56.0233   ff_accuracy_layer_0: 0.5001     loss_layer_1: 2.4585       ff_accuracy_layer_1: 0.5000     loss_layer_2: 0.6940    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 29.9659       classification_accuracy: 0.1002
Epoch 126       train           Time: 0:00:06.907056    Loss: 89.3698   Peer Normalization: 2.7572      loss_layer_0: 56.0627   ff_accuracy_layer_0: 0.5003     loss_layer_1: 2.4389       ff_accuracy_layer_1: 0.5004     loss_layer_2: 0.6940    ff_accuracy_layer_2: 0.4998     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 29.3980       classification_accuracy: 0.0993
Epoch 127       train           Time: 0:00:06.850836    Loss: 86.1204   Peer Normalization: 2.7897      loss_layer_0: 55.6041   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.4176       ff_accuracy_layer_1: 0.5004     loss_layer_2: 0.6940    ff_accuracy_layer_2: 0.5001     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 26.6276       classification_accuracy: 0.1001
